hospital_id,date,num_modules,num_functional_modules,num_tests,cartridges_used,max_tests_per_machine
58,1 11 2022,8,8,22,22,56
58,2 11 2022,8,8,16,16,56
58,3 11 2022,8,8,52,52,56
58,4 11 2022,8,8,12,12,56
58,7 11 2022,8,4,6,6,28
58,9 11 2022,8,8,56,56,56
58,10 11 2022,8,8,39,39,56
58,11 11 2022,8,8,41,41,56
58,14 11 2022,8,8,38,38,56
58,15 11 2022,8,8,41,41,56
58,16 11 2022,8,8,29,29,56
58,17 11 2022,8,8,32,32,56
58,18 11 2022,8,8,10,10,56
58,21 11 2022,8,8,22,22,56
58,22 11 2022,8,7,8,8,49
58,23 11 2022,8,8,9,9,56
58,24 11 2022,8,8,26,26,56
58,25 11 2022,8,8,26,26,56
58,28 11 2022,8,8,38,38,56
58,29 11 2022,8,8,48,48,56
58,30 11 2022,8,8,42,42,56
58,1 12 2022,8,8,37,37,56
58,2 12 2022,8,1,1,1,7
58,5 12 2022,8,8,40,40,56
58,6 12 2022,8,8,58,58,56
58,7 12 2022,8,8,28,28,56
58,8 12 2022,8,8,46,46,56
58,10 12 2022,8,1,1,1,7
58,12 12 2022,8,8,32,32,56
58,13 12 2022,8,8,23,23,56
58,14 12 2022,8,1,1,1,7
58,15 12 2022,8,8,39,39,56
58,16 12 2022,8,8,13,13,56
58,17 12 2022,8,2,3,3,14
58,22 12 2022,8,8,20,20,56
58,23 12 2022,8,8,17,17,56
58,24 12 2022,8,1,1,1,7
58,29 12 2022,8,1,1,1,7
58,2 01 2023,8,8,15,15,56
58,4 01 2023,8,8,24,24,56
58,5 01 2023,8,4,11,11,28
58,9 01 2023,8,8,34,34,56
58,10 01 2023,8,8,45,45,56
58,11 01 2023,8,7,29,29,49
58,12 01 2023,8,7,20,20,49
58,13 01 2023,8,8,16,16,56
58,16 01 2023,8,7,27,27,49
58,17 01 2023,8,7,16,16,49
58,18 01 2023,8,8,15,15,56
58,19 01 2023,8,8,42,42,56
58,20 01 2023,8,8,13,13,56
58,23 01 2023,8,8,20,20,56
58,24 01 2023,8,8,16,16,56
58,25 01 2023,8,8,44,44,56
58,27 01 2023,8,8,15,15,56
58,30 01 2023,8,8,17,17,56
58,31 01 2023,8,8,33,33,56
58,1 02 2023,8,8,16,16,56
58,2 02 2023,8,8,25,25,56
58,6 02 2023,8,8,29,29,56
58,7 02 2023,8,8,44,44,56
58,8 02 2023,8,8,8,8,56
58,9 02 2023,8,8,49,49,56
58,10 02 2023,8,5,5,5,35
58,13 02 2023,8,8,21,21,56
58,14 02 2023,8,8,38,38,56
58,15 02 2023,8,8,57,57,56
58,16 02 2023,8,1,1,1,7
58,20 02 2023,8,7,53,53,49
58,21 02 2023,8,8,45,45,56
58,22 02 2023,8,7,21,21,49
58,23 02 2023,8,7,44,44,49
58,27 02 2023,8,6,15,15,42
58,28 02 2023,8,7,24,24,49
58,1 03 2023,8,5,31,31,35
58,2 03 2023,8,5,21,21,35
58,6 03 2023,8,5,5,5,35
58,7 03 2023,8,8,32,32,56
58,9 03 2023,8,5,28,28,35
58,10 03 2023,8,5,20,20,35
58,13 03 2023,8,7,27,27,49
58,14 03 2023,8,7,28,28,49
58,15 03 2023,8,5,26,26,35
58,16 03 2023,8,5,25,25,35
58,17 03 2023,8,6,20,20,42
58,20 03 2023,8,8,43,43,56
58,21 03 2023,8,6,44,44,42
58,22 03 2023,8,6,47,47,42
58,23 03 2023,8,5,33,33,35
58,24 03 2023,8,5,30,30,35
58,25 03 2023,8,5,24,24,35
58,27 03 2023,8,5,34,34,35
58,28 03 2023,8,8,18,18,56
58,29 03 2023,8,8,49,49,56
58,30 03 2023,8,8,23,23,56
58,31 03 2023,8,8,10,10,56
58,3 04 2023,8,8,23,23,56
58,4 04 2023,8,6,9,9,42
58,5 04 2023,8,8,8,8,56
58,6 04 2023,8,8,22,22,56
58,8 04 2023,8,1,1,1,7
58,11 04 2023,8,8,28,28,56
58,12 04 2023,8,8,16,16,56
58,13 04 2023,8,8,38,38,56
58,17 04 2023,8,1,1,1,7
60,21 03 2022,16,1,1,1,7
60,22 03 2022,16,4,29,29,28
60,23 03 2022,16,4,67,67,28
60,24 03 2022,16,4,66,66,28
60,25 03 2022,16,4,33,33,28
60,26 03 2022,16,1,1,1,7
60,28 03 2022,16,4,22,22,28
60,29 03 2022,16,4,26,26,28
60,30 03 2022,16,3,3,3,21
60,31 03 2022,16,4,23,23,28
60,1 04 2022,16,4,20,20,28
60,2 04 2022,16,4,9,9,28
60,4 04 2022,16,4,16,16,28
60,5 04 2022,16,5,12,12,35
60,6 04 2022,16,4,5,5,28
60,7 04 2022,16,4,10,10,28
60,8 04 2022,16,4,8,8,28
60,9 04 2022,16,3,3,3,21
60,10 04 2022,16,1,1,1,7
60,12 04 2022,16,4,4,4,28
60,13 04 2022,16,4,12,12,28
60,14 04 2022,16,4,14,14,28
60,17 04 2022,16,1,1,1,7
60,18 04 2022,16,1,1,1,7
60,20 04 2022,16,4,20,20,28
60,21 04 2022,16,4,12,12,28
60,22 04 2022,16,2,2,2,14
60,23 04 2022,16,1,1,1,7
60,24 04 2022,16,2,2,2,14
60,25 04 2022,16,4,7,7,28
60,26 04 2022,16,4,4,4,28
60,27 04 2022,16,4,5,5,28
60,28 04 2022,16,4,11,11,28
60,3 05 2022,16,4,10,10,28
60,4 05 2022,16,4,4,4,28
60,5 05 2022,16,4,32,32,28
60,6 05 2022,16,1,1,1,7
60,9 05 2022,16,4,9,9,28
60,10 05 2022,16,4,8,8,28
60,11 05 2022,16,1,1,1,7
60,12 05 2022,16,4,12,12,28
60,14 05 2022,16,1,1,1,7
60,15 05 2022,16,1,1,1,7
60,16 05 2022,16,4,8,8,28
60,17 05 2022,16,2,3,3,14
60,18 05 2022,16,4,12,12,28
60,19 05 2022,16,4,5,5,28
60,22 05 2022,16,1,1,1,7
60,24 05 2022,16,3,3,3,21
60,25 05 2022,16,4,4,4,28
60,29 05 2022,16,1,1,1,7
60,30 05 2022,16,3,4,4,21
60,31 05 2022,16,2,2,2,14
60,1 06 2022,16,1,1,1,7
60,2 06 2022,16,4,15,15,28
60,9 06 2022,16,4,22,22,28
60,10 06 2022,16,4,20,20,28
60,11 06 2022,16,3,5,5,21
60,12 06 2022,16,1,2,2,7
60,13 06 2022,16,4,4,4,28
60,14 06 2022,16,1,1,1,7
60,15 06 2022,16,2,3,3,14
60,16 06 2022,16,4,7,7,28
60,17 06 2022,16,4,13,13,28
60,18 06 2022,16,1,1,1,7
60,19 06 2022,16,3,5,5,21
60,20 06 2022,16,4,4,4,28
60,21 06 2022,16,4,18,18,28
60,22 06 2022,16,4,23,23,28
60,24 06 2022,16,4,16,16,28
60,25 06 2022,16,4,22,22,28
60,26 06 2022,16,4,4,4,28
60,27 06 2022,16,1,1,1,7
60,28 06 2022,16,4,15,15,28
60,29 06 2022,16,4,8,8,28
60,1 07 2022,16,4,14,14,28
60,4 07 2022,16,4,8,8,28
60,5 07 2022,16,4,15,15,28
60,6 07 2022,16,4,26,26,28
60,7 07 2022,16,4,5,5,28
60,8 07 2022,16,4,16,16,28
60,9 07 2022,16,2,2,2,14
60,10 07 2022,16,1,1,1,7
60,11 07 2022,16,4,14,14,28
60,12 07 2022,16,4,19,19,28
60,13 07 2022,16,1,1,1,7
60,15 08 2022,16,1,1,1,7
60,17 08 2022,16,4,14,14,28
60,19 08 2022,16,4,8,8,28
60,22 08 2022,16,4,14,14,28
60,23 08 2022,16,4,20,20,28
60,24 08 2022,16,4,7,7,28
60,25 08 2022,16,4,14,14,28
60,26 08 2022,16,1,1,1,7
60,29 08 2022,16,1,2,2,7
60,30 08 2022,16,4,14,14,28
60,31 08 2022,16,2,3,3,14
60,1 09 2022,16,4,8,8,28
60,2 09 2022,16,4,16,16,28
60,4 09 2022,16,2,2,2,14
60,7 09 2022,16,4,18,18,28
60,8 09 2022,16,6,9,9,42
60,9 09 2022,16,10,10,10,70
60,13 09 2022,16,18,31,31,126
60,14 09 2022,16,6,6,6,42
60,15 09 2022,16,7,8,8,49
60,16 09 2022,16,15,15,15,105
60,19 09 2022,16,7,7,7,49
60,20 09 2022,16,16,67,67,112
60,21 09 2022,16,16,83,83,112
60,22 09 2022,16,16,81,81,112
60,23 09 2022,16,16,158,158,112
60,24 09 2022,16,16,170,170,112
60,25 09 2022,16,16,153,153,112
60,26 09 2022,16,16,147,147,112
60,27 09 2022,16,14,131,131,98
60,28 09 2022,16,15,168,168,105
60,29 09 2022,16,15,116,116,105
60,30 09 2022,16,14,135,135,98
60,1 10 2022,16,15,114,114,105
60,3 10 2022,16,15,72,72,105
60,4 10 2022,16,15,39,39,105
60,5 10 2022,16,15,82,82,105
60,6 10 2022,16,14,28,28,98
60,7 10 2022,16,1,1,1,7
60,9 10 2022,16,1,1,1,7
60,10 10 2022,16,15,21,21,105
60,11 10 2022,16,15,62,62,105
60,12 10 2022,16,15,18,18,105
60,13 10 2022,16,15,16,16,105
60,14 10 2022,16,4,5,5,28
60,15 10 2022,16,3,3,3,21
60,17 10 2022,16,4,4,4,28
60,18 10 2022,16,15,87,87,105
60,19 10 2022,16,14,53,53,98
60,20 10 2022,16,14,53,53,98
60,21 10 2022,16,7,7,7,49
60,23 10 2022,16,12,12,12,84
60,24 10 2022,16,8,8,8,56
60,25 10 2022,16,7,8,8,49
60,26 10 2022,16,11,11,11,77
60,27 10 2022,16,5,5,5,35
60,28 10 2022,16,5,5,5,35
60,29 10 2022,16,1,1,1,7
60,31 10 2022,16,14,76,76,98
60,1 11 2022,16,15,15,15,105
60,2 11 2022,16,14,14,14,98
60,3 11 2022,16,8,8,8,56
60,4 11 2022,16,9,11,11,63
60,6 11 2022,16,6,6,6,42
60,7 11 2022,16,5,5,5,35
60,8 11 2022,16,2,2,2,14
60,9 11 2022,16,16,40,40,112
60,10 11 2022,16,16,33,33,112
60,11 11 2022,16,3,6,6,21
60,14 11 2022,16,8,9,9,56
60,15 11 2022,16,6,6,6,42
60,16 11 2022,16,7,9,9,49
60,17 11 2022,16,16,22,22,112
60,18 11 2022,16,8,8,8,56
60,21 11 2022,16,7,7,7,49
60,24 11 2022,16,9,9,9,63
60,30 11 2022,16,16,32,32,112
60,1 12 2022,16,16,32,32,112
60,3 12 2022,16,16,31,31,112
60,4 12 2022,16,16,16,16,112
60,5 12 2022,16,12,13,13,84
60,7 12 2022,16,16,16,16,112
60,8 12 2022,16,16,16,16,112
60,9 12 2022,16,12,12,12,84
60,10 12 2022,16,1,1,1,7
60,11 12 2022,16,12,12,12,84
60,12 12 2022,16,16,22,22,112
60,14 12 2022,16,10,10,10,70
60,15 12 2022,16,14,15,15,98
60,16 12 2022,16,2,2,2,14
60,17 12 2022,16,14,14,14,98
60,19 12 2022,16,12,14,14,84
60,20 12 2022,16,11,13,13,77
60,21 12 2022,16,15,16,16,105
60,22 12 2022,16,2,2,2,14
60,24 12 2022,16,1,1,1,7
60,26 12 2022,16,6,9,9,42
60,28 12 2022,16,1,1,1,7
60,30 12 2022,16,5,8,8,35
60,31 12 2022,16,9,12,12,63
60,2 01 2023,16,1,2,2,7
60,3 01 2023,16,4,10,10,28
60,4 01 2023,16,1,1,1,7
60,5 01 2023,16,5,5,5,35
60,6 01 2023,16,1,1,1,7
60,9 01 2023,16,14,18,18,98
60,10 01 2023,16,7,7,7,49
60,12 01 2023,16,3,3,3,21
60,13 01 2023,16,12,12,12,84
60,16 01 2023,16,15,32,32,105
60,17 01 2023,16,8,8,8,56
60,18 01 2023,16,14,17,17,98
60,19 01 2023,16,15,45,45,105
60,20 01 2023,16,8,9,9,56
60,21 01 2023,16,1,1,1,7
60,23 01 2023,16,5,7,7,35
60,24 01 2023,16,15,31,31,105
60,25 01 2023,16,13,22,22,91
60,26 01 2023,16,3,4,4,21
60,27 01 2023,16,1,1,1,7
60,28 01 2023,16,5,6,6,35
60,29 01 2023,16,2,4,4,14
60,30 01 2023,16,7,13,13,49
60,31 01 2023,16,3,4,4,21
60,1 02 2023,16,15,38,38,105
60,2 02 2023,16,1,1,1,7
60,6 02 2023,16,1,1,1,7
60,8 02 2023,16,15,16,16,105
60,9 02 2023,16,10,13,13,70
60,13 02 2023,16,4,7,7,28
60,14 02 2023,16,2,2,2,14
60,21 02 2023,16,1,1,1,7
60,22 02 2023,16,15,22,22,105
60,23 02 2023,16,1,1,1,7
60,26 02 2023,16,1,1,1,7
60,27 02 2023,16,13,15,15,91
60,28 02 2023,16,4,9,9,28
60,1 03 2023,16,3,5,5,21
60,3 03 2023,16,4,6,6,28
61,19 05 2021,4,2,3,3,14
61,20 05 2021,4,1,1,1,7
61,21 05 2021,4,4,7,7,28
61,24 05 2021,4,4,4,4,28
61,25 05 2021,4,2,2,2,14
61,26 05 2021,4,4,11,11,28
61,27 05 2021,4,2,2,2,14
61,28 05 2021,4,3,3,3,21
61,31 05 2021,4,4,5,5,28
61,1 06 2021,4,4,10,10,28
61,2 06 2021,4,3,3,3,21
61,4 06 2021,4,4,4,4,28
61,5 06 2021,4,4,4,4,28
61,7 06 2021,4,4,8,8,28
61,8 06 2021,4,4,5,5,28
61,9 06 2021,4,4,4,4,28
61,10 06 2021,4,4,6,6,28
61,11 06 2021,4,4,6,6,28
61,16 06 2021,4,4,12,12,28
61,17 06 2021,4,4,10,10,28
61,18 06 2021,4,2,2,2,14
61,19 06 2021,4,3,3,3,21
61,21 06 2021,4,4,5,5,28
61,22 06 2021,4,4,11,11,28
61,23 06 2021,4,4,6,6,28
61,24 06 2021,4,4,10,10,28
61,25 06 2021,4,4,19,19,28
61,28 06 2021,4,2,2,2,14
61,30 06 2021,4,3,3,3,21
61,1 07 2021,4,4,18,18,28
61,2 07 2021,4,3,3,3,21
61,3 07 2021,4,4,5,5,28
61,5 07 2021,4,4,4,4,28
61,6 07 2021,4,4,7,7,28
61,7 07 2021,4,3,3,3,21
61,8 07 2021,4,1,1,1,7
61,9 07 2021,4,3,6,6,21
61,11 07 2021,4,4,7,7,28
61,12 07 2021,4,3,5,5,21
61,13 07 2021,4,4,20,20,28
61,14 07 2021,4,4,23,23,28
61,15 07 2021,4,3,4,4,21
61,17 07 2021,4,4,8,8,28
61,18 07 2021,4,4,11,11,28
61,19 07 2021,4,4,7,7,28
61,20 07 2021,4,4,8,8,28
61,21 07 2021,4,4,23,23,28
61,22 07 2021,4,4,31,31,28
61,23 07 2021,4,4,20,20,28
61,24 07 2021,4,1,1,1,7
61,26 07 2021,4,4,7,7,28
61,27 07 2021,4,4,23,23,28
61,28 07 2021,4,4,10,10,28
61,29 07 2021,4,4,5,5,28
61,30 07 2021,4,4,14,14,28
61,31 07 2021,4,4,11,11,28
61,1 08 2021,4,4,7,7,28
61,2 08 2021,4,4,10,10,28
61,3 08 2021,4,3,3,3,21
61,4 08 2021,4,4,9,9,28
61,5 08 2021,4,4,8,8,28
61,20 08 2021,4,4,4,4,28
61,21 08 2021,4,4,9,9,28
61,23 08 2021,4,4,11,11,28
61,24 08 2021,4,4,7,7,28
61,25 08 2021,4,4,16,16,28
61,26 08 2021,4,4,5,5,28
61,27 08 2021,4,4,21,21,28
61,28 08 2021,4,4,12,12,28
61,29 08 2021,4,3,3,3,21
61,30 08 2021,4,4,11,11,28
61,31 08 2021,4,4,5,5,28
61,1 09 2021,4,4,7,7,28
61,2 09 2021,4,4,7,7,28
61,4 09 2021,4,4,8,8,28
61,6 09 2021,4,4,10,10,28
61,7 09 2021,4,4,13,13,28
61,8 09 2021,4,2,2,2,14
61,15 09 2021,4,4,12,12,28
61,16 09 2021,4,4,7,7,28
61,17 09 2021,4,3,3,3,21
61,20 09 2021,4,4,8,8,28
61,21 09 2021,4,4,4,4,28
61,22 09 2021,4,4,10,10,28
61,23 09 2021,4,4,7,7,28
61,24 09 2021,4,4,5,5,28
61,27 09 2021,4,4,7,7,28
61,28 09 2021,4,3,3,3,21
61,29 09 2021,4,1,1,1,7
61,27 10 2021,4,1,1,1,7
61,1 11 2021,4,4,4,4,28
61,2 11 2021,4,4,5,5,28
61,3 11 2021,4,4,8,8,28
61,4 11 2021,4,4,4,4,28
61,5 11 2021,4,4,4,4,28
61,8 11 2021,4,4,6,6,28
61,9 11 2021,4,4,5,5,28
61,10 11 2021,4,4,12,12,28
61,11 11 2021,4,4,4,4,28
61,12 11 2021,4,4,12,12,28
61,15 11 2021,4,4,8,8,28
61,16 11 2021,4,4,17,17,28
61,17 11 2021,4,4,5,5,28
61,18 11 2021,4,3,3,3,21
61,19 11 2021,4,3,3,3,21
61,22 11 2021,4,4,11,11,28
61,23 11 2021,4,4,25,25,28
61,24 11 2021,4,4,51,51,28
61,25 11 2021,4,4,36,36,28
61,26 11 2021,4,4,20,20,28
61,27 11 2021,4,4,13,13,28
61,28 11 2021,4,3,3,3,21
61,29 11 2021,4,4,19,19,28
61,30 11 2021,4,4,38,38,28
61,1 12 2021,4,4,39,39,28
61,2 12 2021,4,4,22,22,28
61,3 12 2021,4,4,27,27,28
61,4 12 2021,4,4,23,23,28
61,6 12 2021,4,4,6,6,28
61,7 12 2021,4,4,5,5,28
61,8 12 2021,4,4,4,4,28
61,9 12 2021,4,4,19,19,28
61,10 12 2021,4,4,11,11,28
61,11 12 2021,4,4,8,8,28
61,14 12 2021,4,4,8,8,28
61,16 12 2021,4,4,16,16,28
61,17 12 2021,4,4,16,16,28
61,20 12 2021,4,4,4,4,28
61,21 12 2021,4,4,12,12,28
61,22 12 2021,4,4,12,12,28
61,24 12 2021,4,4,12,12,28
61,26 12 2021,4,4,21,21,28
61,27 12 2021,4,4,10,10,28
61,3 01 2022,4,4,18,18,28
61,4 01 2022,4,4,32,32,28
61,5 01 2022,4,4,18,18,28
61,6 01 2022,4,4,20,20,28
61,7 01 2022,4,4,15,15,28
61,10 01 2022,4,4,32,32,28
61,11 01 2022,4,4,29,29,28
61,12 01 2022,4,4,15,15,28
61,13 01 2022,4,4,4,4,28
61,16 01 2022,4,4,18,18,28
61,17 01 2022,4,4,22,22,28
61,18 01 2022,4,4,24,24,28
61,19 01 2022,4,4,41,41,28
61,20 01 2022,4,4,23,23,28
61,24 01 2022,4,4,31,31,28
61,25 01 2022,4,4,33,33,28
61,26 01 2022,4,2,3,3,14
61,27 01 2022,4,4,15,15,28
61,28 01 2022,4,4,13,13,28
61,31 01 2022,4,4,6,6,28
61,1 02 2022,4,4,13,13,28
61,2 02 2022,4,4,13,13,28
61,3 02 2022,4,4,4,4,28
61,4 02 2022,4,4,15,15,28
61,5 02 2022,4,4,4,4,28
61,7 02 2022,4,2,2,2,14
61,9 02 2022,4,4,13,13,28
61,10 02 2022,4,4,12,12,28
61,11 02 2022,4,4,11,11,28
61,12 02 2022,4,4,5,5,28
61,13 02 2022,4,4,8,8,28
61,14 02 2022,4,4,4,4,28
61,15 02 2022,4,4,8,8,28
61,16 02 2022,4,4,14,14,28
61,17 02 2022,4,4,12,12,28
61,18 02 2022,4,4,8,8,28
61,19 02 2022,4,4,12,12,28
61,21 02 2022,4,4,9,9,28
61,23 02 2022,4,4,20,20,28
61,24 02 2022,4,4,36,36,28
61,25 02 2022,4,4,23,23,28
61,26 02 2022,4,3,12,12,21
61,27 02 2022,4,3,15,15,21
61,28 02 2022,4,4,21,21,28
61,1 03 2022,4,3,21,21,21
61,2 03 2022,4,3,5,5,21
61,3 03 2022,4,3,10,10,21
61,4 03 2022,4,3,9,9,21
61,7 03 2022,4,3,18,18,21
61,8 03 2022,4,4,22,22,28
61,9 03 2022,4,3,12,12,21
61,10 03 2022,4,3,10,10,21
61,12 03 2022,4,3,19,19,21
61,13 03 2022,4,3,3,3,21
61,14 03 2022,4,3,15,15,21
61,15 03 2022,4,3,32,32,21
61,16 03 2022,4,4,7,7,28
61,17 03 2022,4,3,10,10,21
61,18 03 2022,4,2,10,10,14
61,19 03 2022,4,2,2,2,14
61,21 03 2022,4,3,19,19,21
61,22 03 2022,4,3,11,11,21
61,23 03 2022,4,2,17,17,14
61,24 03 2022,4,2,22,22,14
61,25 03 2022,4,2,19,19,14
61,26 03 2022,4,2,9,9,14
61,28 03 2022,4,2,17,17,14
61,29 03 2022,4,2,17,17,14
61,30 03 2022,4,2,6,6,14
61,31 03 2022,4,4,13,13,28
61,1 04 2022,4,4,9,9,28
61,2 04 2022,4,4,19,19,28
61,3 04 2022,4,4,28,28,28
61,4 04 2022,4,4,8,8,28
61,5 04 2022,4,4,16,16,28
61,6 04 2022,4,4,12,12,28
61,7 04 2022,4,3,9,9,21
61,8 04 2022,4,4,5,5,28
61,9 04 2022,4,4,11,11,28
61,11 04 2022,4,4,27,27,28
61,12 04 2022,4,4,47,47,28
61,13 04 2022,4,4,31,31,28
61,14 04 2022,4,3,10,10,21
61,15 04 2022,4,3,24,24,21
61,16 04 2022,4,2,2,2,14
61,18 04 2022,4,2,19,19,14
61,19 04 2022,4,2,12,12,14
61,20 04 2022,4,2,15,15,14
61,21 04 2022,4,2,26,26,14
61,22 04 2022,4,2,18,18,14
61,23 04 2022,4,2,10,10,14
61,25 04 2022,4,2,9,9,14
61,26 04 2022,4,2,8,8,14
61,2 05 2022,4,4,17,17,28
61,3 05 2022,4,3,6,6,21
61,4 05 2022,4,3,22,22,21
61,5 05 2022,4,3,15,15,21
61,6 05 2022,4,1,1,1,7
61,9 05 2022,4,3,18,18,21
61,10 05 2022,4,3,19,19,21
61,11 05 2022,4,3,18,18,21
61,12 05 2022,4,3,3,3,21
61,13 05 2022,4,3,13,13,21
61,15 05 2022,4,3,12,12,21
61,17 05 2022,4,3,15,15,21
61,19 05 2022,4,3,12,12,21
61,20 05 2022,4,3,9,9,21
61,23 05 2022,4,3,6,6,21
61,26 05 2022,4,3,9,9,21
61,27 05 2022,4,3,6,6,21
61,2 06 2022,4,3,6,6,21
61,4 06 2022,4,3,3,3,21
61,5 06 2022,4,3,15,15,21
61,6 06 2022,4,3,15,15,21
61,7 06 2022,4,3,12,12,21
61,8 06 2022,4,3,8,8,21
61,10 06 2022,4,3,12,12,21
61,11 06 2022,4,3,10,10,21
61,12 06 2022,4,3,12,12,21
61,13 06 2022,4,3,9,9,21
61,15 06 2022,4,3,21,21,21
61,16 06 2022,4,3,9,9,21
61,17 06 2022,4,3,6,6,21
61,18 06 2022,4,3,3,3,21
61,19 06 2022,4,1,1,1,7
61,20 06 2022,4,3,6,6,21
61,21 06 2022,4,3,11,11,21
61,22 06 2022,4,2,2,2,14
61,23 06 2022,4,3,6,6,21
61,24 06 2022,4,2,2,2,14
61,28 06 2022,4,3,9,9,21
61,29 06 2022,4,3,11,11,21
61,30 06 2022,4,3,6,6,21
61,1 07 2022,4,3,6,6,21
61,4 07 2022,4,3,10,10,21
61,5 07 2022,4,3,5,5,21
61,6 07 2022,4,3,6,6,21
61,7 07 2022,4,3,6,6,21
61,8 07 2022,4,3,3,3,21
61,10 07 2022,4,3,9,9,21
61,11 07 2022,4,3,3,3,21
61,12 07 2022,4,3,6,6,21
61,13 07 2022,4,3,21,21,21
61,14 07 2022,4,3,3,3,21
61,17 07 2022,4,3,10,10,21
61,20 07 2022,4,3,9,9,21
61,21 07 2022,4,3,6,6,21
61,22 07 2022,4,3,18,18,21
61,23 07 2022,4,3,9,9,21
61,24 07 2022,4,3,17,17,21
61,25 07 2022,4,3,20,20,21
61,26 07 2022,4,3,18,18,21
61,27 07 2022,4,3,21,21,21
61,28 07 2022,4,3,18,18,21
61,29 07 2022,4,3,3,3,21
61,1 08 2022,4,3,12,12,21
61,3 08 2022,4,3,6,6,21
61,4 08 2022,4,3,18,18,21
61,5 08 2022,4,3,14,14,21
61,6 08 2022,4,3,6,6,21
61,8 08 2022,4,3,12,12,21
61,9 08 2022,4,3,12,12,21
61,10 08 2022,4,3,15,15,21
61,11 08 2022,4,3,12,12,21
61,12 08 2022,4,3,16,16,21
61,16 08 2022,4,3,9,9,21
61,17 08 2022,4,3,11,11,21
61,18 08 2022,4,5,10,10,35
61,19 08 2022,4,1,1,1,7
61,22 08 2022,4,3,6,6,21
61,23 08 2022,4,3,3,3,21
61,24 08 2022,4,4,9,9,28
61,25 08 2022,4,3,3,3,21
61,26 08 2022,4,4,6,6,28
61,29 08 2022,4,4,8,8,28
61,1 09 2022,4,4,8,8,28
61,2 09 2022,4,4,4,4,28
61,4 09 2022,4,4,4,4,28
61,6 09 2022,4,4,4,4,28
61,7 09 2022,4,4,4,4,28
61,8 09 2022,4,4,7,7,28
61,9 09 2022,4,4,4,4,28
61,12 09 2022,4,4,6,6,28
61,13 09 2022,4,4,4,4,28
61,14 09 2022,4,4,4,4,28
61,15 09 2022,4,4,6,6,28
61,16 09 2022,4,4,7,7,28
61,19 09 2022,4,4,11,11,28
61,20 09 2022,4,4,7,7,28
61,22 09 2022,4,4,21,21,28
61,23 09 2022,4,4,45,45,28
61,24 09 2022,4,4,48,48,28
61,25 09 2022,4,4,36,36,28
61,26 09 2022,4,4,37,37,28
61,27 09 2022,4,4,9,9,28
61,28 09 2022,4,4,40,40,28
61,29 09 2022,4,4,65,65,28
61,30 09 2022,4,3,21,21,21
61,1 10 2022,4,3,27,27,21
61,3 10 2022,4,4,27,27,28
61,5 10 2022,4,3,18,18,21
61,6 10 2022,4,3,12,12,21
61,7 10 2022,4,3,6,6,21
61,8 10 2022,4,3,16,16,21
61,10 10 2022,4,3,33,33,21
61,11 10 2022,4,3,18,18,21
61,12 10 2022,4,3,9,9,21
61,13 10 2022,4,3,15,15,21
61,14 10 2022,4,3,12,12,21
61,15 10 2022,4,3,28,28,21
61,16 10 2022,4,3,3,3,21
61,17 10 2022,4,3,24,24,21
61,18 10 2022,4,3,27,27,21
61,19 10 2022,4,2,12,12,14
61,20 10 2022,4,2,12,12,14
61,21 10 2022,4,2,16,16,14
61,22 10 2022,4,2,4,4,14
61,24 10 2022,4,2,2,2,14
61,26 10 2022,4,2,2,2,14
61,27 10 2022,4,2,5,5,14
61,28 10 2022,4,3,19,19,21
61,29 10 2022,4,5,13,13,35
61,31 10 2022,4,4,19,19,28
61,1 11 2022,4,4,16,16,28
61,2 11 2022,4,3,12,12,21
61,3 11 2022,4,4,12,12,28
61,4 11 2022,4,4,4,4,28
61,5 11 2022,4,4,8,8,28
61,8 11 2022,4,4,16,16,28
61,9 11 2022,4,4,4,4,28
61,10 11 2022,4,4,13,13,28
61,11 11 2022,4,4,14,14,28
61,14 11 2022,4,4,14,14,28
61,15 11 2022,4,4,8,8,28
61,17 11 2022,4,4,8,8,28
61,18 11 2022,4,4,8,8,28
61,19 11 2022,4,4,4,4,28
61,21 11 2022,4,4,4,4,28
61,23 11 2022,4,4,12,12,28
61,24 11 2022,4,4,4,4,28
61,26 11 2022,4,4,16,16,28
61,28 11 2022,4,4,12,12,28
61,29 11 2022,4,2,2,2,14
61,30 11 2022,4,4,9,9,28
61,1 12 2022,4,4,4,4,28
61,2 12 2022,4,4,14,14,28
61,4 12 2022,4,1,1,1,7
61,6 12 2022,4,4,12,12,28
61,12 12 2022,4,4,12,12,28
61,13 12 2022,4,4,8,8,28
61,15 12 2022,4,4,16,16,28
61,19 12 2022,4,4,8,8,28
61,22 12 2022,4,4,12,12,28
61,23 12 2022,4,4,24,24,28
61,24 12 2022,4,4,17,17,28
61,25 12 2022,4,3,9,9,21
61,26 12 2022,4,3,27,27,21
61,27 12 2022,4,3,15,15,21
61,28 12 2022,4,2,2,2,14
61,29 12 2022,4,3,6,6,21
61,30 12 2022,4,2,2,2,14
61,3 01 2023,4,3,12,12,21
61,4 01 2023,4,3,10,10,21
61,5 01 2023,4,4,12,12,28
61,6 01 2023,4,4,4,4,28
61,9 01 2023,4,4,8,8,28
61,10 01 2023,4,4,4,4,28
61,11 01 2023,4,4,5,5,28
61,12 01 2023,4,4,16,16,28
61,13 01 2023,4,3,3,3,21
61,16 01 2023,4,3,12,12,21
